sample_idx,perturbation,run,circular_cross_correlation,optimal_lag,cosine_similarity,pearson_correlation,spearman_correlation,spectral_magnitude_correlation,spectral_phase_correlation,combined_spectral_score,earth_mover_distance,fourier_distance,jensen_shannon_divergence,l1_distance,l2_distance
23,phase_shift,5,0.9837459446077338,0,0.9837459446077338,0.9135976481740407,0.9999999999999998,0.9957148396690497,0.8439377045218597,0.9501816991248926,12.276938535743831,2.9935174689704196,0.08736040360724626,0.005543845890628916,0.007669564020577488
23,phase_shift,6,0.9803664774997831,0,0.9803664774997831,0.9332319991556535,0.9999999999999998,0.9866215821273778,0.8757384166279355,0.9533566324775451,19.078836656912127,2.790513600301734,0.06703179878327126,0.0051538282695791785,0.00749786388665259
23,phase_shift,7,0.9911440162338575,0,0.9911440162338575,0.953774761159294,0.9999999999999998,0.9948147244684027,0.8187085009959374,0.9419828574266631,11.42505454414742,1.893767581906695,0.04034521549849456,0.004560762774228829,0.005259607096796843
23,phase_shift,8,0.9936887315478016,0,0.9936887315478018,0.9761587620779778,0.9999999999999998,0.9968842782948041,0.9239799430588351,0.9750129777240133,4.777952624393851,3.859903099870095,0.01930434187303894,0.007219614926546909,0.00818948466059297
23,phase_shift,9,0.9859957375453006,0,0.9859957375453005,0.955030869455723,0.9999999999999998,0.995304691996241,0.8703118260336015,0.9578068322074491,4.031452180083223,2.3812212626088134,0.05566448560834364,0.005289246318685903,0.006734261958649182
23,frequency_mask,0,0.9846798294672499,0,0.9846798294672491,0.9718234863801277,0.9999999999999998,0.9887229511353967,0.8684117753492385,0.9526295983995492,12.242040864613909,3.9329755011710494,0.08563622283855667,0.00736170925130164,0.008339740689466173
23,frequency_mask,1,0.9595796774481592,0,0.9595796774481589,0.857186988220371,0.776033368480224,0.9753356052428893,0.7143228987693698,0.8970317933008335,17.311034900293325,6.127661211888853,0.13112182341367126,0.010993904742047733,0.01339846370971524
23,frequency_mask,2,0.9764310590966335,0,0.9764310590966329,0.9145292762100018,0.9999999999999998,0.9883324369852333,0.7777744899560268,0.9251650528764713,13.379640474737128,8.454784873295557,0.10372447428226257,0.016324395029918226,0.017475154268928112
23,frequency_mask,3,0.984032731670365,0,0.984032731670365,0.9663074221080314,0.9999999999999998,0.9885318402170165,0.8644967056755413,0.9513212998545739,12.491601306637083,4.294372033871508,0.086506934022959,0.008102904728788335,0.00904851652989152
23,frequency_mask,4,0.9602718740703545,0,0.9602718740703545,0.9267311902438687,0.9999999999999998,0.9686668899793744,0.7807767822043092,0.9122998576468548,22.373752886641697,3.120430320404369,0.129069650515008,0.007345119998412443,0.0087016739657971
23,frequency_mask,5,0.9734790830025628,0,0.9734790830025621,0.9006919292556396,0.9999999999999998,0.9848249523970323,0.736865916953104,0.9104372417638538,12.219924443107242,13.215348496447657,0.11148006215023093,0.025792849217932377,0.027053510239228154
23,frequency_mask,6,0.9505322786703302,0,0.9505322786703301,0.7474143966097352,0.9999999999999998,0.9829405419330878,0.6670746966665407,0.8881807883531236,21.095955431741906,10.142333913281151,0.14739179700774288,0.0195665679175265,0.02168257899059189
23,frequency_mask,7,0.979393977592087,0,0.9793939775920868,0.9339554314009997,0.9999999999999998,0.9851608466762987,0.8885238268539831,0.9561697407296039,15.581681596202106,2.5418495707317392,0.09472822136777699,0.005989890492216507,0.006991379623727266
23,frequency_mask,8,0.9643117005408072,0,0.9643117005408072,0.8206054229740058,0.776033368480224,0.9912356741704005,0.6943014540202374,0.9021554081253516,15.164563909263807,7.693663242988935,0.1288848824402041,0.013869179853781648,0.016966900429128528
23,frequency_mask,9,0.967976925382283,0,0.9679769253822834,0.8568016583281466,0.9999999999999998,0.9872675763250395,0.748282807546113,0.9155721456913615,16.596415017623865,14.56933220115604,0.12104983683352151,0.02816866507269002,0.030077395203265432
23,value_mask,0,0.7446390571422177,-191,0.6349361230899524,0.07604000222416393,-0.6465990743778294,0.854948478028558,0.16819022701876907,0.6489210027256214,128.91207693394455,18.76612419909869,0.3702912389757075,0.036062297927370694,0.03997911505120325
23,value_mask,1,0.4205799461235413,0,0.42057994612354127,0.5319650383661347,0.7737905836288712,0.5059378701856464,0.13394908557458976,0.39434123480232935,48.778627700448965,20.712026844019267,0.24391016387740916,0.04050130289960478,0.04287982983913787
23,value_mask,2,-0.19138299846312742,191,0.18942769456456507,0.5266684197706127,0.5580098718571924,0.2518650103268683,0.24468428697331143,0.24971079332080123,10.430296180431302,22.42463194573715,0.09470280462065256,0.04356510257522822,0.04609766564898935
23,value_mask,3,-0.4830932947012058,-53,-0.46705395558222906,-0.4262669271910057,-0.5863986243608923,0.5545906681172016,-0.38559152521512735,0.27253601011750284,10.818045474273228,25.297135817410926,0.11920681188400668,0.04862666540054593,0.05349575939935077
23,value_mask,4,0.7777851449106646,-243,0.7282124008872011,0.352820695248988,0.531400238504678,0.8810449127758729,0.3880692047377546,0.7331522003644374,80.38689277185493,19.83895594819166,0.29883648830298604,0.03844626921518477,0.04136197042936412
23,value_mask,5,-0.7461046113652394,-52,-0.6935615255251056,-0.3508525812216006,-0.34244371073628754,0.8089155571265624,-0.22266922525118432,0.4994401224132384,9.52350463462206,31.16932880663936,0.11367354230966592,0.05960143826591714,0.06575953881743787
23,value_mask,6,0.920797862778158,0,0.9207978627781587,0.5110087459352952,-0.16105517544433468,0.993184880327871,0.5130699804817821,0.8491504103740443,50.622857717102626,15.074966186595871,0.1400416212647352,0.02881184953711944,0.03202969446141789
23,value_mask,7,0.8423298448321055,0,0.8423298448321052,0.6618277098071792,0.6238262657038414,0.8674307386350407,0.6403129499099443,0.7992954020175118,81.96346002748805,15.918142382362243,0.2933850871134692,0.031241174111645786,0.033187526532514625
23,value_mask,8,0.9134620605059475,0,0.9134620605059475,0.9613569302184953,0.776033368480224,0.923175867441037,0.9253936516666436,0.923841202708719,25.799193463127935,11.78824153879059,0.20610712910279247,0.023227377018225324,0.023920486725608557
23,value_mask,9,-0.6331392885998811,0,-0.6331392885998811,-0.43028463481994506,-0.6423022907383745,0.7337882567995352,-0.2965843455423782,0.42467647609696113,5.983343507947257,32.81686283771493,0.10161376563955847,0.06254728841786174,0.07074966313787732
