sample_idx,perturbation,run,circular_cross_correlation,optimal_lag,cosine_similarity,pearson_correlation,spearman_correlation,spectral_magnitude_correlation,spectral_phase_correlation,combined_spectral_score,earth_mover_distance,fourier_distance,jensen_shannon_divergence,l1_distance,l2_distance
57,phase_shift,0,0.9739192759406277,0,0.9739192759406273,0.9795996796456533,0.6774900310863562,0.979514162981227,0.2012016809694667,0.7460204183776988,29.983087864052102,22.429329286269706,0.09922298409942787,0.039907726741972425,0.04931262971823351
57,phase_shift,1,0.9733071844330806,0,0.9733071844330808,0.9808557853328388,0.6774900310863562,0.9785262451549299,0.19472584698626208,0.7433861257043295,30.306016283140302,23.059154506564564,0.10191919630546123,0.04113860478472132,0.05060813375027752
57,phase_shift,2,0.9743407093032901,0,0.9743407093032903,0.9811505762331014,0.6774900310863562,0.9799285515043555,0.2170684828767925,0.7510705309160866,29.957893541260372,23.77116777369412,0.09866472321897551,0.04212063740274208,0.05240409804114872
57,phase_shift,3,0.9741262318674607,0,0.9741262318674606,0.9799302820175024,0.6774900310863562,0.9797696812816232,0.1942495697098179,0.7441136478100816,29.94652528445433,23.20863066837298,0.09870834015714722,0.04113053161538404,0.051158409076226694
57,phase_shift,4,0.9611667492030964,0,0.9611667492030962,0.9836319285153439,0.6774900310863562,0.9654112427913508,0.21059887170024133,0.738967531464018,36.68322076685499,23.692950446618646,0.1264521579796105,0.043854192121215524,0.05066949348051695
57,phase_shift,5,0.9718513440665091,0,0.9718513440665095,0.9844195086221219,0.6774900310863562,0.9760849221600891,0.19742642356564502,0.7424873725817558,30.72944135755199,23.45280604420995,0.10826880880277566,0.042377310403417995,0.05103142325099892
57,phase_shift,6,0.9684298295829723,0,0.9684298295829724,0.9759811367456639,0.6774900310863562,0.975156463525052,0.19391616689086238,0.7407843745347952,33.7514663925845,23.271025414420762,0.10774146843402604,0.0415290864470216,0.051062951492002906
57,phase_shift,7,0.9737693357386703,0,0.9737693357386709,0.9871394552359986,0.6774900310863562,0.9779364239642168,0.21773900067113622,0.7498771969762925,29.422230825166537,22.007066129463155,0.10393629438663472,0.04024520048586483,0.04748227280982743
57,phase_shift,8,0.971912613344605,0,0.9719126133446058,0.9743534016417386,0.6774900310863562,0.9780166790974327,0.15062499443842856,0.7297991736997315,30.51598898658345,25.23353374436642,0.10090084082048204,0.04486104939590899,0.05629196215544792
57,phase_shift,9,0.9806414001070312,0,0.9806414001070313,0.9834613634817817,0.6774900310863562,0.9864460059149174,0.22326198486267185,0.7574907995992437,25.51630273481758,23.607547056070366,0.08344507609827755,0.04177194998422627,0.05258391251891482
