sample_idx,perturbation,run,circular_cross_correlation,optimal_lag,cosine_similarity,pearson_correlation,spearman_correlation,spectral_magnitude_correlation,spectral_phase_correlation,combined_spectral_score,earth_mover_distance,fourier_distance,jensen_shannon_divergence,l1_distance,l2_distance
85,phase_shift,0,0.7354253401244116,199,0.537342045507751,0.22412042948962685,0.07494085945546221,0.8445236451518736,0.3437734385475085,0.694298583170564,34.78417298963382,22.9019775194637,0.25552431910348705,0.05541898096764648,0.06456384841932945
85,phase_shift,1,0.7785467358807114,199,0.5944319839541206,0.2352377853824923,0.07494085945546221,0.8835668212241347,0.35399984875026924,0.724696729481975,36.45112458261875,21.875068246046897,0.2867803838260815,0.05193127124682704,0.06097108532967312
85,phase_shift,2,0.7212243392924114,199,0.5306684295598014,0.2593482221522549,0.07494085945546221,0.8349230030475857,0.3604836416202468,0.692591194619384,31.47651569914709,24.155116321588707,0.23249416665257258,0.06103103449698427,0.06817291693400311
85,phase_shift,3,0.7288834587350138,199,0.5315679730929481,0.21422695737480654,0.07494085945546221,0.8381796858600649,0.34268054628847333,0.6895299439885874,34.497156331628446,24.38091842940673,0.2627506211682164,0.0588474919968843,0.06854616688656336
85,phase_shift,4,0.7422333527022063,199,0.5515671861896008,0.23254062253290209,0.07494085945546221,0.851933677784102,0.34610601285444376,0.7001853783052046,33.45301987973383,23.54520320518101,0.25900960045025406,0.057369643715345635,0.06612994252449825
85,phase_shift,5,0.7227948638617139,199,0.5297623382637976,0.23218294450014734,0.07494085945546221,0.83462094018833,0.35553984791622717,0.6908966125066991,32.492035804926886,24.70371732275928,0.24803331126081424,0.06085230031806961,0.0695384273829172
85,phase_shift,6,0.7124682160011326,199,0.5171542913409308,0.23953444469190321,0.07494085945546221,0.8254354378195606,0.347575809113101,0.6820775492076226,32.0538985188586,26.23976170689322,0.2361165247281012,0.06597662315160523,0.07388066852933502
85,phase_shift,7,0.7532221982013028,199,0.5406224034204555,0.15552041586886797,0.07494085945546221,0.8530693286576129,0.3105409942443018,0.6903108283336196,42.84004893550613,21.5252293062977,0.31081742031769954,0.04735873208990871,0.06053747625968773
85,phase_shift,8,0.7302872392576317,199,0.52247506519014,0.19503588466251137,0.07494085945546221,0.8367625664505908,0.3133658627436344,0.6797435553385038,37.5891213278625,22.14389689838406,0.26747829789627686,0.05163501767179348,0.06253975919224021
85,phase_shift,9,0.7082335659907943,199,0.5220094046642151,0.2498369509311243,0.07494085945546221,0.8239610352001216,0.3684078666071728,0.687295084622237,29.707440307184218,24.808103489803784,0.23422292418472698,0.06191945251635282,0.06999761048520174
85,phase_shift,10,0.7648217848303169,199,0.5768084432794802,0.2068376749592971,0.07494085945546221,0.8693786409989868,0.3425776994858485,0.7113383585450452,35.967620467788464,20.377411361062446,0.3085480206385229,0.0462747091995051,0.057262599158847335
85,phase_shift,11,0.7287885468250956,199,0.5449616996832938,0.256992853197948,0.07494085945546221,0.8427288679244541,0.36038698273913017,0.6980263023688569,30.34861427844071,21.713388641987734,0.23907646639749797,0.05320256640606504,0.061366877630137276
85,phase_shift,12,0.7636432454606935,199,0.5854535257278732,0.24649287059631547,0.07494085945546221,0.8726421393238466,0.3580038430990258,0.7182506504564004,32.40591133496675,20.269530875396743,0.27581932769294876,0.048057514227923925,0.05705105241986827
85,phase_shift,13,0.7224518053239954,199,0.5333707921075722,0.2429568834667542,0.07494085945546221,0.8355810694244812,0.3577049613780332,0.6922182370105467,31.313461381173177,23.538717128181197,0.24266501875292995,0.05801013055689508,0.06640572562937017
85,phase_shift,14,0.7310837592317334,199,0.5316265128336453,0.21633208412520738,0.07494085945546221,0.8399712705991433,0.34238631016234067,0.6906957824681025,34.974585990786515,24.37042347781084,0.2582708657573415,0.05914335539972311,0.06852992763722733
85,phase_shift,15,0.7362335451785422,199,0.5450637617097809,0.25511755028541167,0.07494085945546221,0.8479966729091748,0.35400529380757517,0.6997992591786949,33.108667810706365,23.671029332332918,0.24356571402403282,0.05933599700453039,0.06668728187871684
85,phase_shift,16,0.7340143132888609,199,0.545554336186098,0.2271646014411366,0.07494085945546221,0.8448799798799701,0.34637099069492167,0.6953272831244555,32.582185653129024,24.45101226105627,0.26714900454588925,0.05930076393002301,0.06858516769124337
85,phase_shift,17,0.7528349301724307,199,0.5714456038164415,0.24218673284667458,0.07494085945546221,0.8629138834765944,0.35766399514405434,0.7113389169768324,32.11280834169371,22.06890985800624,0.26937922426854893,0.053169543358570874,0.06197641789421385
85,phase_shift,18,0.7483098980804432,199,0.5562697351241928,0.21568475550055413,0.07494085945546221,0.8557716946728744,0.34968261216696495,0.7039449699211016,34.84890201637691,25.20118675659035,0.27889923326693117,0.06048648510048184,0.07021450458411352
85,phase_shift,19,0.734272574285751,199,0.5439389616930479,0.2269400203519261,0.07494085945546221,0.8447647585523477,0.3454285823396386,0.6949639056885349,32.953929777587675,22.739638155720048,0.2627625213464133,0.054644453996510606,0.06406422143392573
85,phase_shift,20,0.7405437991693745,199,0.547709701705518,0.22459739150109548,0.07494085945546221,0.8496490995704906,0.34459430921349316,0.6981326624633913,34.01823517243467,23.33846563933437,0.26308755257548544,0.056359230645324575,0.06559554137372181
85,phase_shift,21,0.7391351462736203,199,0.5534172657345683,0.2490415165676661,0.07494085945546221,0.8509736218811608,0.358011448951243,0.7030849700021853,31.740671479367244,25.810863434131466,0.24871490475065863,0.06449972140389676,0.07216748877253562
85,phase_shift,22,0.7541519201709295,199,0.5622674399666551,0.2169305939930109,0.07494085945546221,0.8608628061166695,0.34253867619060785,0.705365567138851,35.29523253267766,21.932250272776624,0.2794414493692675,0.05170443836669007,0.06161510773146642
85,phase_shift,23,0.6915606147822078,199,0.5101903093452592,0.26088492328659646,0.07494085945546221,0.810678947420009,0.36509592399192115,0.6770040403915827,27.690816160559596,22.65939870657517,0.22377367153592864,0.055448035932835295,0.06408409205877405
85,phase_shift,24,0.7557928317172216,199,0.557978566099696,0.21651732707024646,0.07494085945546221,0.861844066574232,0.31970507219256983,0.6992023682597333,36.97833807462,21.216943964291744,0.2728482642820812,0.04994526245545632,0.05977723850799094
85,frequency_mask,0,-0.8352789497133838,-186,-0.7747020563354753,-0.06870317644385446,0.1491199791002936,0.8827915404992176,-0.1442281809512806,0.5746856240640681,41.72116794477721,89.66577890330453,0.2411103926141335,0.17480104429541796,0.18375040180615018
85,frequency_mask,1,0.853821370734847,0,0.8538213707348472,0.5344676962840833,0.5012218796527125,0.9562903695146532,0.2884826523234057,0.7559480543572789,30.317282624380468,11.979489713556726,0.21069753944310898,0.026409667427687054,0.03173379644987409
85,frequency_mask,2,0.9973511402137427,0,0.9973511402137434,0.9940373343485948,0.8286718406794553,0.9988983940842041,0.9471780389094515,0.9833822875317784,11.159408890927045,1.3511574013134018,0.037498980621790794,0.002652961274546451,0.003653977331495343
85,frequency_mask,3,0.8321134543506452,-133,0.700722434352169,-0.4309939407340354,-0.4975360956316209,0.8802587837798519,-0.028357444748883166,0.6076739152212313,37.273852685616305,27.437494280657635,0.2649374326148368,0.04834687845748884,0.06385850312399982
85,frequency_mask,4,-0.54986644966008,0,-0.54986644966008,-0.4544580791640259,-0.414313883978432,0.6660525292549777,-0.04250384531420908,0.4534856168842217,58.084828413845344,23.065585790570665,0.22116565622909953,0.04492600709526495,0.050862707272510105
85,frequency_mask,5,0.9889097879901718,0,0.9889097879901716,0.9697187226985733,0.8286718406794553,0.9978043362384579,0.78985098331235,0.9354183303606254,23.023756099860652,2.657078044586403,0.0628784527803494,0.005856753805658443,0.00744850567903385
85,frequency_mask,6,-0.8669418231163128,228,-0.8255447080755705,-0.30968328000517586,-0.2192755350253427,0.9128482346948064,-0.12184539795964158,0.602440144898472,14.993884195820039,114.99007770466893,0.17363526033499202,0.22553763913599104,0.23433837802968485
85,frequency_mask,7,-0.7970205921673736,0,-0.7970205921673739,-0.3160327156804532,-0.26812279524705523,0.9007644049465914,-0.17065304126682074,0.5793391710825677,57.011723413192215,151.31608176272246,0.23491686368952194,0.2847606261569369,0.31950553119698766
85,frequency_mask,8,0.9921900697889413,0,0.9921900697889409,0.978302746456885,0.8286718406794553,0.9967745105135376,0.8984702809474301,0.9672832416437054,16.276485813043504,3.2971131654601944,0.05654101674552744,0.006954415568599337,0.008053830013848035
85,frequency_mask,9,0.908810048867328,215,0.8716331775855766,0.5668754523205193,0.48178475890813066,0.962212502017287,0.14244176691658897,0.7162812814870776,19.395028210059138,26.526700950061205,0.197597301458198,0.05420248742484902,0.05842865078899075
85,frequency_mask,10,-0.8294381612186875,209,-0.8151675713265119,-0.24959481409306025,-0.31390086499989356,0.904968545153458,0.08371966546145092,0.6585938812458559,23.04768829358916,99.47802523117973,0.16931323011592056,0.19461504194549112,0.20320433108188352
85,frequency_mask,11,0.9979409866133635,0,0.9979409866133636,0.9975744102853494,1.0,0.9979633192791805,0.9986136120004033,0.9981584070955473,4.935407229773765,1.9025993138876833,0.030863162585525832,0.0034824188397532324,0.004102661601714036
85,frequency_mask,12,0.9940554822556743,0,0.9940554822556741,0.9841324117606967,0.8286718406794553,0.9980360735442454,0.9120127900642901,0.9722290885002588,13.41676496549408,2.1564730154168408,0.04506060125382732,0.0056224871689451675,0.00570334707948037
85,frequency_mask,13,0.9968883890115103,0,0.9968883890115103,0.9925734704436717,0.8286718406794553,0.9993100988145821,0.9053809796880109,0.9711313630766106,11.899286142320621,1.427877297044735,0.031951331692682654,0.003420671510390669,0.003954015914369878
85,frequency_mask,14,0.9882948162459279,0,0.9882948162459272,0.9707830920989566,0.8286718406794553,0.996063522781423,0.8643602390072727,0.9565525376491779,24.00668360740432,3.1833444217955735,0.07948959554719504,0.006109136963575832,0.008752274646210768
85,frequency_mask,15,-0.8269634310879619,0,-0.8269634310879619,-0.3202447897926915,0.2139132057294992,0.8862761816985052,-0.2311646671744847,0.5510439270366082,30.10003465756719,124.6764319175739,0.19791492123250767,0.24582979256722906,0.2528268378222771
85,frequency_mask,16,0.995159694544566,0,0.9951596945445662,0.9887276422815032,0.8286718406794553,0.9983774241192321,0.9091557626618532,0.9716109256820185,15.314570272715319,1.8739855300739154,0.047846247367239664,0.0040421560969507555,0.004985684598159999
85,frequency_mask,17,-0.8571584928223704,-10,-0.855939290775128,-0.5240103686029939,0.17787214891780198,0.9080415918360618,-0.20208529337066017,0.5750035262740452,29.940123451922087,109.9275821618416,0.18874330185351823,0.21521274309897023,0.22440156288842064
85,frequency_mask,18,0.9982635382579037,0,0.9982635382579035,0.9955402234969135,1.0,0.9982638538988673,0.9613050798537954,0.9871762216853457,3.247136689545102,1.9425557358634993,0.030402848313825996,0.004342299569049434,0.004456053612092505
85,frequency_mask,19,-0.7473804274771412,-35,-0.6825402633173783,-0.26984930405282015,-0.24528116357695418,0.8882136862556023,-0.09642175854399322,0.5928230528157237,43.5144978959828,96.33849196285314,0.24945054246520854,0.1974035946960994,0.21570566642868605
85,frequency_mask,20,0.8191505732426148,174,0.7461488982417795,0.08356856202093452,-0.2031733203659424,0.8927355580357692,0.38688857114501785,0.7409814619685438,55.72996930151627,28.453072818185102,0.2863152730788491,0.062093364136820664,0.06661360120282607
85,frequency_mask,21,0.9937515426714284,0,0.9937515426714284,0.9864353735044653,0.8286718406794553,0.9956206620580265,0.9084517816971591,0.9694699979497663,8.68132762583934,2.4905466461309795,0.05632686064705488,0.005674937557277625,0.006076553170424749
85,frequency_mask,22,-0.8595474309813372,-20,-0.8470787849508999,-0.4441072107264646,-0.3639946292836846,0.9189584326459004,-0.053991098193288393,0.6270735733941437,31.937505909163477,114.26263801066831,0.20575666677496285,0.22234597986838184,0.2345418254118565
85,frequency_mask,23,-0.806171291327266,174,-0.7687014716706442,-0.20398000195195443,0.06427590601147638,0.8917512701603839,-0.26631912137863023,0.5443301526986797,62.863626388768964,161.79880784273786,0.27849031319917467,0.3059789635864221,0.340305142329713
85,frequency_mask,24,0.9984324742599241,0,0.9984324742599241,0.9966414470471362,0.8286718406794553,0.9995207596925028,0.9607950811171478,0.9879030561198963,8.59805813131989,1.7652758720120143,0.02471689354019681,0.003330965722067961,0.004520555569904953
